
**************************************************************
 Geant4 version Name: geant4-11-03-patch-02 [MT]   (25-April-2025)
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.00634456708673605,0.05633400099210956,0.03473136167901907)
     in direction: (0,1,0)
    (local position: (0.00634456708673605,0.05633400099210956,0.03473136167901907))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_DigestiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.007720903800482333,-0.3635131832146304,0.05945171800429355)
     in direction: (0,1,0)
    (local position: (-0.007720903800482333,-0.3635131832146304,0.05945171800429355))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_DigestiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.007720903800482333,-0.3634629832411151,0.05945171800429355)
     in direction: (0,1,0)
    (local position: (-0.007720903800482333,-0.3634629832411151,0.05945171800429355))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_DigestiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.01577405502434104,-0.005482371433355177,-0.009957041200822388)
     in direction: (0,1,0)
    (local position: (-0.01577405502434104,-0.005482371433355177,-0.009957041200822388))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.0009249010295962705,-0.3850125964020386,0.06132934557949906)
     in direction: (0,1,0)
    (local position: (0.0009249010295962705,-0.3850125964020386,0.06132934557949906))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_DigestiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.0009249010295962705,-0.384772050126288,0.06132934557949906)
     in direction: (0,1,0)
    (local position: (0.0009249010295962705,-0.384772050126288,0.06132934557949906))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_DigestiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.001882393606118569,-0.2046359067320314,-0.02586608328379479)
     in direction: (0,1,0)
    (local position: (0.001882393606118569,-0.2046359067320314,-0.02586608328379479))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.01313973285819934,0.1151169691259529,0.01120833165711048)
     in direction: (0,1,0)
    (local position: (-0.01313973285819934,0.1151169691259529,0.01120833165711048))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.01313973285819934,0.115139292094182,0.01120833165711048)
     in direction: (0,1,0)
    (local position: (-0.01313973285819934,0.115139292094182,0.01120833165711048))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.01313973285819934,0.1151594663158101,0.01120833165711048)
     in direction: (0,1,0)
    (local position: (-0.01313973285819934,0.1151594663158101,0.01120833165711048))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.01313973285819934,0.1151747639352409,0.01120833165711048)
     in direction: (0,1,0)
    (local position: (-0.01313973285819934,0.1151747639352409,0.01120833165711048))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.006361068366764016,-0.0834675962924047,-0.02132475513762341)
     in direction: (0,1,0)
    (local position: (0.006361068366764016,-0.0834675962924047,-0.02132475513762341))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.006361068366764016,-0.001499155689916595,-0.02132475513762341)
     in direction: (0,1,0)
    (local position: (0.006361068366764016,-0.001499155689916595,-0.02132475513762341))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (-0.01703535249054183,-0.2384464036010999,-0.01354967957431563)
     in direction: (0,1,0)
    (local position: (-0.01703535249054183,-0.2384464036010999,-0.01354967957431563))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_DigestiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.008531678558763559,-0.2267533405835795,-0.008185316778681739)
     in direction: (0,1,0)
    (local position: (0.008531678558763559,-0.2267533405835795,-0.008185316778681739))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'

  Likely geometry overlap - else navigation problem !
   *** Trying to get *unstuck* using a push - expanding step to 1e-07 (mm) ...       Potential overlap in geometry !

*** This is just a warning message. ***
-------- WWWW -------- G4Exception-END --------- WWWW -------


-------- WWWW ------- G4Exception-START -------- WWWW -------
*** G4Exception : GeomNav1002
      issued by : G4Navigator::ComputeStep()
Stuck Track: potential geometry or navigation problem.
  Track stuck, not moving for 10 steps.
  Current  phys volume: 'ow_WholeBodyEnvelope_phys'
   - at position : (0.00639986440397739,-0.2491465940876768,-0.009589206604159984)
     in direction: (0,1,0)
    (local position: (0.00639986440397739,-0.2491465940876768,-0.009589206604159984))
    (local direction: (0,1,0)).
  Previous phys volume: 'ow_ReproductiveSystem_phys'
